time,accel[0],accel[1],accel[2],global_accel[0],global_accel[1],global_accel[2],global_accel_avg[0],global_accel_avg[1],global_accel_avg[2]
1292281792.9953492,0.01314423605799675,-0.063443377614021301,-9.8728904724121094,0.01314423605799675,-0.063443377614021301,-9.8728904724121094,0.092616796493530273,-0.055044051259756088,-9.8081483840942383
1292281793.1873395,0.069072119891643524,-0.016221689060330391,-9.8269453048706055,0.069072119891643524,-0.016221689060330391,-9.8269453048706055,0.089673712849617004,-0.050191257148981094,-9.8104982376098633
1292281793.2193387,0.050036057829856873,-0.03911084309220314,-9.8349723815917969,0.050036057829856873,-0.03911084309220314,-9.8349723815917969,0.085269525647163391,-0.04896010085940361,-9.8132171630859375
1292281793.2793403,-0.0059819705784320831,-0.066055424511432648,-9.9014863967895508,-0.0059819705784320831,-0.066055424511432648,-9.9014863967895508,0.076144374907016754,-0.050669632852077484,-9.8220443725585938
1292281793.3113394,0.059509016573429108,-0.048527710139751434,-9.8722438812255859,0.059509016573429108,-0.048527710139751434,-9.8722438812255859,0.059509016573429108,-0.048527710139751434,-9.8722438812255859
1292281793.3353388,0.092254504561424255,-0.055263854563236237,-9.873621940612793,0.092254504561424255,-0.055263854563236237,-9.873621940612793,0.07588176429271698,-0.051895782351493835,-9.8729324340820312
1292281793.3593421,0.061627253890037537,-0.043131925165653229,-9.8743114471435547,0.061627253890037537,-0.043131925165653229,-9.8743114471435547,0.071130260825157166,-0.048974495381116867,-9.8733921051025391
1292281793.5553424,0.077313631772994995,-0.0060659628361463547,-9.7961559295654297,0.077313631772994995,-0.0060659628361463547,-9.7961559295654297,0.072676107287406921,-0.038247361779212952,-9.8540830612182617
1292281793.5913441,0.038656815886497498,-0.04953298345208168,-9.7730779647827148,0.038656815886497498,-0.04953298345208168,-9.7730779647827148,0.065872251987457275,-0.040504485368728638,-9.8378820419311523
1292281793.6193428,0.034828409552574158,-0.055766493082046509,-9.7300395965576172,0.034828409552574158,-0.055766493082046509,-9.7300395965576172,0.060698278248310089,-0.043048154562711716,-9.8199081420898438
1292281793.6433425,0.079914204776287079,-0.058883246034383774,-9.7240200042724609,0.079914204776287079,-0.058883246034383774,-9.7240200042724609,0.063443407416343689,-0.045310311019420624,-9.8062095642089844
1292281793.7113431,0.039957102388143539,0.0015583764761686325,-9.8150100708007812,0.039957102388143539,0.0015583764761686325,-9.8150100708007812,0.060507617890834808,-0.039451725780963898,-9.8073101043701172
1292281793.7353454,0.066478550434112549,-0.045720811933279037,-9.7825050354003906,0.066478550434112549,-0.045720811933279037,-9.7825050354003906,0.061171054840087891,-0.040148291736841202,-9.8045539855957031
1292281793.7513437,-0.013260725885629654,-0.007360406219959259,-9.8287525177001953,-0.013260725885629654,-0.007360406219959259,-9.8287525177001953,0.053727876394987106,-0.036869503557682037,-9.8069734573364258
1292281793.78736,-0.069130361080169678,-0.0036802031099796295,-9.7893762588500977,-0.069130361080169678,-0.0036802031099796295,-9.7893762588500977,-0.069130361080169678,-0.0036802031099796295,-9.7893762588500977
1292281793.8033466,0.090434819459915161,-0.079840101301670074,-9.8006877899169922,0.090434819459915161,-0.079840101301670074,-9.8006877899169922,0.010652229189872742,-0.041760154068470001,-9.7950325012207031
1292281793.8393562,0.076217412948608398,-0.11792005598545074,-9.8218441009521484,0.076217412948608398,-0.11792005598545074,-9.8218441009521484,0.032507289201021194,-0.06714678555727005,-9.8039693832397461
1292281793.859345,0.0071087069809436798,-0.058960027992725372,-9.8484220504760742,0.0071087069809436798,-0.058960027992725372,-9.8484220504760742,0.026157643646001816,-0.065100096166133881,-9.8150825500488281
1292281793.8833458,-0.02744564600288868,-0.075980015099048615,-9.7832107543945312,-0.02744564600288868,-0.075980015099048615,-9.7832107543945312,0.015436985529959202,-0.067276082932949066,-9.8087081909179688
1292281794.0873485,0.00177717674523592,0.0085099935531616211,-9.813105583190918,0.00177717674523592,0.0085099935531616211,-9.813105583190918,0.013160350732505322,-0.054645068943500519,-9.8094406127929688
1292281794.1193473,0.031888589262962341,0.0042549967765808105,-9.7815532684326172,0.031888589262962341,0.0042549967765808105,-9.7815532684326172,0.01583581417798996,-0.046230774372816086,-9.8054571151733398
1292281794.1393464,-0.030555706471204758,0.0021274983882904053,-9.8282766342163086,-0.030555706471204758,0.0021274983882904053,-9.8282766342163086,0.010036874562501907,-0.040185991674661636,-9.8083095550537109
1292281794.1673501,-0.046277850866317749,-0.029936250299215317,-9.8356380462646484,-0.046277850866317749,-0.029936250299215317,-9.8356380462646484,0.0037796827964484692,-0.039047133177518845,-9.8113460540771484
1292281794.1873493,-0.038638927042484283,-0.014968125149607658,-9.8393192291259766,-0.038638927042484283,-0.014968125149607658,-9.8393192291259766,-0.00046217819908633828,-0.036639232188463211,-9.814143180847168
1292281794.2153492,-0.06581946462392807,-0.022984061390161514,-9.9036598205566406,-0.06581946462392807,-0.022984061390161514,-9.9036598205566406,-0.06581946462392807,-0.022984061390161514,-9.9036598205566406
1292281794.2433484,0.029590267688035965,-0.011492030695080757,-9.8893299102783203,0.029590267688035965,-0.011492030695080757,-9.8893299102783203,-0.018114598467946053,-0.01723804697394371,-9.8964948654174805
1292281794.2713485,0.077295131981372833,-0.021246016025543213,-9.8821649551391602,0.077295131981372833,-0.021246016025543213,-9.8821649551391602,0.013688645325601101,-0.018574036657810211,-9.8917179107666016
1292281794.3433447,0.0076475664973258972,0.035876993089914322,-9.8625831604003906,0.0076475664973258972,0.035876993089914322,-9.8625831604003906,0.012178375385701656,-0.0049612792208790779,-9.8844337463378906
1292281794.3633456,0.0038237832486629486,-0.075561508536338806,-9.8372917175292969,0.0038237832486629486,-0.075561508536338806,-9.8372917175292969,0.010507456958293915,-0.019081324338912964,-9.8750057220458984
1292281794.4673507,0.032911889255046844,-0.053280755877494812,-9.8401460647583008,0.032911889255046844,-0.053280755877494812,-9.8401460647583008,0.014241528697311878,-0.024781228974461555,-9.8691959381103516
1292281794.4993529,0.047455944120883942,-0.026640377938747406,-9.8575725555419922,0.047455944120883942,-0.026640377938747406,-9.8575725555419922,0.018986444920301437,-0.025046821683645248,-9.8675355911254883
1292281794.5153515,0.070227973163127899,-0.013320188969373703,-9.8347864151000977,0.070227973163127899,-0.013320188969373703,-9.8347864151000977,0.025391636416316032,-0.023580992594361305,-9.8634414672851562
1292281794.5473506,0.081613987684249878,-0.022160094231367111,-9.8388938903808594,0.081613987684249878,-0.022160094231367111,-9.8388938903808594,0.031638562679290771,-0.023423114791512489,-9.8607139587402344
1292281794.5633504,0.087306991219520569,-0.057580046355724335,-9.8254470825195312,0.087306991219520569,-0.057580046355724335,-9.8254470825195312,0.037205405533313751,-0.026838807389140129,-9.8571872711181641
1292281794.5993538,0.012653496116399765,-0.044290021061897278,-9.7562236785888672,0.012653496116399765,-0.044290021061897278,-9.7562236785888672,0.012653496116399765,-0.044290021061897278,-9.7562236785888672
1292281794.6153545,0.0063267480581998825,-0.0066450107842683792,-9.8311119079589844,0.0063267480581998825,-0.0066450107842683792,-9.8311119079589844,0.0094901220872998238,-0.025467514991760254,-9.7936677932739258
1292281794.6513658,-0.012336625717580318,-0.034322503954172134,-9.8370561599731445,-0.012336625717580318,-0.034322503954172134,-9.8370561599731445,0.0022145395632833242,-0.028419177979230881,-9.8081302642822266
